Frame,Action,clapping_prob,other_prob,num_people,inference_time,frame_rate,detection_time,pose_time,track_time,action_time
31,Other,0.08369571,0.72842664,1,0.06099987030029297,16.393477479167643,0.006999492645263672,0.02400064468383789,0.0,0.013999700546264648
32,Other,0.0810127,0.7298434,1,0.06800460815429688,14.70488584731026,0.009000062942504883,0.028003215789794922,0.0009999275207519531,0.01400136947631836
33,Other,0.08092382,0.72673136,1,0.06704092025756836,14.91626302500089,0.010999917984008789,0.023002147674560547,0.0,0.022998571395874023
34,Other,0.08122422,0.7253132,1,0.06699919700622559,14.925552016796257,0.007999897003173828,0.02299976348876953,0.0,0.015000104904174805
35,Other,0.08004584,0.7264374,1,0.06000018119812012,16.666616334007525,0.006999969482421875,0.023001432418823242,0.0,0.017000198364257812
36,Other,0.08084689,0.72521186,1,0.06152510643005371,16.253527348820988,0.006999969482421875,0.02400374412536621,0.0,0.016521692276000977
37,Other,0.08007078,0.72258735,1,0.055520057678222656,18.011508665853615,0.006998538970947266,0.020999908447265625,0.0,0.013000011444091797
38,Other,0.07992683,0.7224792,1,0.06400012969970703,15.624968335096634,0.005998373031616211,0.02200007438659668,0.0,0.014000177383422852
39,Other,0.07828694,0.72350127,1,0.07199978828430176,13.888929729228549,0.008000373840332031,0.025000333786010742,0.0009996891021728516,0.016999483108520508
40,Other,0.08068017,0.7189952,1,0.06203913688659668,16.11885738881139,0.005999565124511719,0.02500009536743164,0.0010001659393310547,0.01803874969482422
41,Other,0.080328576,0.7165128,1,0.05500149726867676,18.181323230440455,0.0070002079010009766,0.023999929428100586,0.0,0.014001846313476562
42,Other,0.080618806,0.71215504,1,0.057999610900878906,17.241494976733478,0.006999969482421875,0.022000789642333984,0.0,0.013999223709106445
43,Other,0.07866194,0.71396905,1,0.06300091743469238,15.872784726295672,0.0069997310638427734,0.020999908447265625,0.0009999275207519531,0.013001203536987305
44,Other,0.0795506,0.71076995,1,0.06699919700622559,14.925552016796257,0.0070018768310546875,0.023998260498046875,0.0,0.01600027084350586
45,Other,0.078943916,0.7084945,1,0.061037540435791016,16.383360024999025,0.006999969482421875,0.023000240325927734,0.0,0.015000104904174805
46,Other,0.07935502,0.7065055,1,0.06399965286254883,15.625084750813981,0.006999969482421875,0.023999691009521484,0.0,0.015000104904174805
47,Other,0.081348956,0.7020068,1,0.06000113487243652,16.66635143028574,0.008001089096069336,0.021997451782226562,0.0009996891021728516,0.014000892639160156
48,Other,0.080458,0.70119935,1,0.06399893760681152,15.625259377642672,0.007002830505371094,0.02499699592590332,0.0,0.013999700546264648
49,Other,0.083325386,0.6955498,1,0.062033891677856445,16.120220301396294,0.006999969482421875,0.023001909255981445,0.0,0.016001224517822266
50,Other,0.086233616,0.68922937,1,0.058515071868896484,17.089614146599846,0.006999969482421875,0.021999597549438477,0.0,0.014000415802001953
51,Other,0.09150979,0.68064004,1,0.06600046157836914,15.151409188443282,0.006998538970947266,0.023000240325927734,0.0019998550415039062,0.015000104904174805
52,Other,0.08681402,0.68340135,1,0.06200003623962402,16.129022830488335,0.008001089096069336,0.023999452590942383,0.0009992122650146484,0.013999223709106445
53,Other,0.084236495,0.6838324,1,0.06600093841552734,15.151299724016356,0.0069997310638427734,0.025000572204589844,0.0010001659393310547,0.020000219345092773
54,Other,0.08320742,0.68256736,1,0.05399966239929199,18.51863429451943,0.0060002803802490234,0.021999835968017578,0.002001523971557617,0.013998985290527344
55,Other,0.08477831,0.68015885,1,0.06499958038330078,15.384714702818492,0.00800013542175293,0.02299976348876953,0.0009992122650146484,0.015000104904174805
56,Other,0.0914923,0.6651418,1,0.06500005722045898,15.384601841323406,0.006999969482421875,0.025000333786010742,0.0,0.01699995994567871
57,Other,0.09242116,0.66108555,1,0.06099987030029297,16.393477479167643,0.007999897003173828,0.023999691009521484,0.0,0.016000032424926758
58,Other,0.09201139,0.655249,1,0.06200051307678223,16.128898784459853,0.006999969482421875,0.024000167846679688,0.0,0.01600027084350586
59,Other,0.08424556,0.6699689,1,0.05900120735168457,16.948805708997895,0.00800013542175293,0.021999359130859375,0.0,0.015001535415649414
60,Other,0.08315989,0.668625,1,0.06599831581115723,15.151901797938711,0.0070002079010009766,0.024000167846679688,0.0,0.016000032424926758
61,Other,0.081280455,0.6662226,1,0.06400012969970703,15.624968335096634,0.006997823715209961,0.025998592376708984,0.002001047134399414,0.016000032424926758
