Frame,Action,clapping_prob,other_prob,num_people,inference_time,frame_rate,detection_time,pose_time,track_time,action_time
31,Other,0.20340374,0.6605516,1,0.0709996223449707,14.08458195934102,0.006999492645263672,0.0279996395111084,0.0019996166229248047,0.018000364303588867
32,Other,0.19868514,0.6667942,1,0.07700419425964355,12.986305611200729,0.009001016616821289,0.030002593994140625,0.0,0.015002012252807617
33,Other,0.19645484,0.669515,1,0.06899571418762207,14.49365387074146,0.006999015808105469,0.023003339767456055,0.0,0.014996528625488281
34,Other,0.19080234,0.67682844,1,0.06700015068054199,14.925339567787232,0.006999492645263672,0.03000020980834961,0.0009999275207519531,0.014000177383422852
35,Other,0.2111139,0.6585127,1,0.06099987030029297,16.393477479167643,0.00699925422668457,0.029999732971191406,0.0,0.014999866485595703
36,Other,0.19573373,0.67242086,1,0.0540003776550293,18.518389008097344,0.007999897003173828,0.02299952507019043,0.0,0.014000415802001953
37,Other,0.20949075,0.6596529,1,0.06100273132324219,16.392708626457807,0.008002996444702148,0.02200007438659668,0.0,0.014998435974121094
38,Other,0.2372135,0.63490486,1,0.06299853324890137,15.873385433421008,0.009000539779663086,0.023000240325927734,0.0,0.014000654220581055
39,Other,0.2092792,0.6565388,1,0.06499862670898438,15.384940430776455,0.007999658584594727,0.026999950408935547,0.0,0.01399993896484375
40,Other,0.1990831,0.6681071,1,0.06400036811828613,15.62491012788848,0.009000062942504883,0.028000354766845703,0.0,0.014999628067016602
41,Other,0.18981493,0.6779439,1,0.06199908256530762,16.129270928269555,0.00800013542175293,0.026999950408935547,0.0010001659393310547,0.014999151229858398
42,Other,0.18699475,0.6832867,1,0.06300020217895508,15.872964933659297,0.008001565933227539,0.027997970581054688,0.0019991397857666016,0.013999462127685547
43,Other,0.18028313,0.69294524,1,0.06000018119812012,16.666616334007525,0.00800013542175293,0.026000022888183594,0.0,0.014000177383422852
44,Other,0.176712,0.69974005,1,0.0690004825592041,14.492652267206617,0.007999897003173828,0.03099989891052246,0.0010001659393310547,0.017000436782836914
45,Other,0.17399774,0.7052378,1,0.07199931144714355,13.88902171285519,0.0069997310638427734,0.028000831604003906,0.0010001659393310547,0.013998746871948242
46,Other,0.16976656,0.7129603,1,0.06300020217895508,15.872964933659297,0.006999492645263672,0.029000043869018555,0.0,0.016000032424926758
47,Other,0.15774195,0.73182887,1,0.06000041961669922,16.66655010728761,0.007000446319580078,0.026999711990356445,0.0,0.013001441955566406
48,Other,0.1485482,0.74319047,1,0.057999372482299805,17.241565851512945,0.006999015808105469,0.021999597549438477,0.0,0.015999555587768555
49,Other,0.14132446,0.75323296,1,0.0670008659362793,14.925180234999395,0.0070002079010009766,0.026000261306762695,0.0,0.013999700546264648
50,Other,0.13783956,0.7588437,1,0.06399917602539062,15.625201168266079,0.0070002079010009766,0.02499985694885254,0.0,0.017999887466430664
51,Other,0.13531728,0.76269335,1,0.059999942779541016,16.666682561253765,0.006999969482421875,0.023999691009521484,0.0010004043579101562,0.014999866485595703
52,Other,0.13640058,0.758851,1,0.06400036811828613,15.62491012788848,0.006999969482421875,0.026000022888183594,0.0,0.01399993896484375
53,Other,0.13844012,0.75508773,1,0.06400060653686523,15.624851921114,0.006999969482421875,0.029000520706176758,0.0009996891021728516,0.014000177383422852
54,Other,0.1449781,0.74401796,1,0.06299924850463867,15.873205216509358,0.00800013542175293,0.02699899673461914,0.0009999275207519531,0.016000032424926758
55,Other,0.14869528,0.7368575,1,0.056999921798706055,17.54388371849838,0.006999969482421875,0.027999162673950195,0.0,0.01399993896484375
56,Other,0.15656212,0.722793,1,0.057001590728759766,17.54337005713521,0.007999658584594727,0.02200174331665039,0.0009999275207519531,0.0149993896484375
