Frame,Action,clapping_prob,other_prob,num_people,inference_time,frame_rate,detection_time,pose_time,track_time,action_time
31,Other,0.19003925,0.74485683,2,0.08399796485900879,11.905050338761272,0.007999897003173828,0.03500008583068848,0.0010013580322265625,0.019999265670776367
32,Other,0.16602819,0.7705407,2,0.0709991455078125,14.084676552761659,0.00800180435180664,0.035999298095703125,0.0,0.015997648239135742
33,Other,0.23640035,0.6979667,2,0.07299995422363281,13.698638727039949,0.008000373840332031,0.03399968147277832,0.0010004043579101562,0.01399993896484375
34,Other,0.18976024,0.7460371,2,0.07500004768371582,13.333324856233688,0.0070002079010009766,0.032999515533447266,0.0,0.014000415802001953
35,Other,0.18842015,0.74532294,2,0.0840003490447998,11.904712437167031,0.00799870491027832,0.034999847412109375,0.0,0.01799917221069336
36,Other,0.25551566,0.6779186,2,0.07399988174438477,13.513535108802815,0.006999015808105469,0.03399991989135742,0.0010001659393310547,0.01699972152709961
37,Other,0.26582974,0.6690743,2,0.08100008964538574,12.345665348988488,0.00800180435180664,0.034998178482055664,0.0,0.016999006271362305
38,Other,0.46079868,0.4664816,2,0.07300019264221191,13.698593987295263,0.007999897003173828,0.03400278091430664,0.0010001659393310547,0.014998435974121094
39,clapping,0.5054523,0.41928354,2,0.07399964332580566,13.51357864790239,0.006999015808105469,0.03199934959411621,0.0,0.015000104904174805
40,clapping,0.5419151,0.37737823,2,0.07499980926513672,13.333367241839706,0.006999969482421875,0.03199958801269531,0.0010001659393310547,0.01399993896484375
41,clapping,0.6644012,0.25336924,2,0.06500101089477539,15.384376123300836,0.007999897003173828,0.03200078010559082,0.0,0.015999794006347656
42,clapping,0.71167934,0.19873558,2,0.07899904251098633,12.658381269126533,0.008000612258911133,0.03199934959411621,0.0010001659393310547,0.01399993896484375
43,clapping,0.68571657,0.22951487,2,0.07800030708312988,12.820462346824307,0.006999969482421875,0.03300023078918457,0.0,0.01600027084350586
44,clapping,0.6931297,0.21450424,2,0.07400393486022949,13.512794987032652,0.0070002079010009766,0.03199934959411621,0.0009999275207519531,0.01400446891784668
45,clapping,0.68591386,0.21701863,2,0.08099746704101562,12.346065087364009,0.008001327514648438,0.034996986389160156,0.0,0.01600050926208496
46,clapping,0.669403,0.22317155,2,0.08799910545349121,11.363751879597393,0.00699925422668457,0.03199934959411621,0.001999378204345703,0.030000925064086914
