Frame,Action,clapping_prob,other_prob,num_people,inference_time,frame_rate,detection_time,pose_time,track_time,action_time
31,Other,0.07946582,0.7159274,2,0.0989997386932373,10.101036762315315,0.009001493453979492,0.03699922561645508,0.0010008811950683594,0.03699827194213867
32,Other,0.078399464,0.71864694,2,0.11100029945373535,9.008984704737644,0.009000062942504883,0.03699922561645508,0.0019998550415039062,0.03800010681152344
33,Other,0.0781594,0.71703523,2,0.11200237274169922,8.928382279063035,0.009000301361083984,0.04200148582458496,0.001999378204345703,0.03599977493286133
34,Other,0.07953922,0.7141075,2,0.10799908638000488,9.25933758811076,0.010000228881835938,0.03900003433227539,0.0,0.040001630783081055
35,Other,0.07983599,0.7156587,2,0.10700058937072754,9.345742914885037,0.009000778198242188,0.03900027275085449,0.0,0.04000091552734375
36,Other,0.07732641,0.7179945,2,0.11099863052368164,9.009120160150529,0.008999824523925781,0.04500150680541992,0.0,0.03699827194213867
37,Other,0.077526845,0.7180379,2,0.10500025749206543,9.523786168577416,0.010000228881835938,0.039000749588012695,0.0019996166229248047,0.03699970245361328
38,Other,0.07790961,0.7161764,2,0.1119992733001709,8.928629361012774,0.008998870849609375,0.039999961853027344,0.0019998550415039062,0.03799915313720703
39,Other,0.07539417,0.72164637,2,0.10599946975708008,9.434009455818117,0.00899815559387207,0.04000115394592285,0.0,0.03899860382080078
40,Other,0.07584441,0.72313595,2,0.10900163650512695,9.174174187311072,0.009999513626098633,0.041998863220214844,0.0,0.034000396728515625
41,Other,0.07592717,0.72203314,2,0.10799956321716309,9.259296706498919,0.008997917175292969,0.03800034523010254,0.0,0.03800010681152344
42,Other,0.07803918,0.71996707,2,0.10799884796142578,9.259358029052056,0.009000062942504883,0.0410003662109375,0.0010013580322265625,0.034998416900634766
43,Other,0.07892606,0.7200432,2,0.0970003604888916,10.309240037458615,0.009001016616821289,0.03699994087219238,0.0,0.02799820899963379
44,Other,0.07725435,0.72157294,2,0.11001276969909668,9.089853866375396,0.009000062942504883,0.04100203514099121,0.0,0.040996551513671875
45,Other,0.07689777,0.72053516,2,0.08800005912780762,11.363628728335758,0.007999897003173828,0.03599977493286133,0.0,0.026996850967407227
46,Other,0.07716906,0.72020984,2,0.10000276565551758,9.999723442096881,0.008999824523925781,0.03600001335144043,0.0,0.034003257751464844
47,Other,0.07694238,0.7205882,2,0.08399844169616699,11.90498275690788,0.007999181747436523,0.03500032424926758,0.0,0.029000282287597656
48,Other,0.07589661,0.7220564,2,0.09799861907958984,10.20422542064442,0.009000062942504883,0.03500103950500488,0.0009987354278564453,0.032000064849853516
49,Other,0.07696507,0.7232405,2,0.09000015258789062,11.111092273131861,0.007999897003173828,0.03600001335144043,0.0,0.031000137329101562
50,Other,0.076496765,0.7234523,2,0.08800005912780762,11.363628728335758,0.007999658584594727,0.03400015830993652,0.0,0.0279998779296875
51,Other,0.07738128,0.72326016,2,0.09500002861022949,10.526312619366108,0.007999897003173828,0.034999847412109375,0.0010013580322265625,0.02999711036682129
52,Other,0.075483285,0.7254564,2,0.0930016040802002,10.752502711003212,0.00800013542175293,0.032999515533447266,0.0,0.029999971389770508
53,Other,0.07574219,0.7250579,2,0.09299826622009277,10.752888635938298,0.007999897003173828,0.03400063514709473,0.0,0.030999422073364258
54,Other,0.07600364,0.7264743,2,0.0950007438659668,10.526233367297259,0.007999897003173828,0.03399991989135742,0.0009999275207519531,0.033000946044921875
55,Other,0.07721578,0.7233956,2,0.09099936485290527,10.989087688869443,0.007999658584594727,0.03499913215637207,0.0,0.029999971389770508
56,Other,0.07623187,0.72455704,2,0.09000039100646973,11.11106283891716,0.008000850677490234,0.033998727798461914,0.0010001659393310547,0.02700042724609375
57,Other,0.076335706,0.7232034,2,0.09301352500915527,10.751124633773104,0.007999897003173828,0.03401374816894531,0.0,0.028000354766845703
58,Other,0.07546806,0.72657067,2,0.09100127220153809,10.988857362184199,0.008000373840332031,0.03299975395202637,0.0010001659393310547,0.0280001163482666
59,Other,0.07760801,0.7227695,2,0.07599902153015137,13.15806414169775,0.007999420166015625,0.031999826431274414,0.0010001659393310547,0.02700018882751465
60,Other,0.07716891,0.7233607,2,0.07599973678588867,13.157940307310064,0.006999969482421875,0.031000852584838867,0.0,0.027998924255371094
61,Other,0.07796312,0.72345173,2,0.07900023460388184,12.658190257461122,0.007999897003173828,0.031000137329101562,0.0010004043579101562,0.026999711990356445
62,Other,0.0764607,0.7248965,2,0.0819997787475586,12.195154856192504,0.0069997310638427734,0.032000064849853516,0.0010001659393310547,0.03099966049194336
63,Other,0.0977388,0.69220775,2,0.0950002670288086,10.526286201877227,0.00800180435180664,0.0319981575012207,0.0,0.03200030326843262
64,Other,0.08299201,0.7184997,2,0.09300017356872559,10.752668104011834,0.0070002079010009766,0.03300046920776367,0.0,0.03199958801269531
65,Other,0.116090715,0.66028935,2,0.08999943733215332,11.111180576711657,0.007002830505371094,0.03299570083618164,0.0,0.028999805450439453
66,Other,0.088469274,0.7112634,2,0.07800054550170898,12.820423159452007,0.007999658584594727,0.032000064849853516,0.0010001659393310547,0.028000354766845703
67,Other,0.2506305,0.44417527,2,0.07599973678588867,13.157940307310064,0.006999969482421875,0.030999422073364258,0.0,0.029000043869018555
68,Other,0.19162506,0.5335173,2,0.07700014114379883,12.986989181389761,0.006999969482421875,0.03099989891052246,0.0009999275207519531,0.028000354766845703
69,clapping,0.35707888,0.32359016,2,0.08000040054321289,12.499937415436333,0.006999969482421875,0.032000064849853516,0.0,0.03000020980834961
70,clapping,0.39093542,0.29232562,2,0.08100032806396484,12.345629010419733,0.006999969482421875,0.032999515533447266,0.0010001659393310547,0.030000686645507812
71,clapping,0.43690893,0.2453358,2,0.08899950981140137,11.236016941206726,0.007999658584594727,0.031002283096313477,0.0010001659393310547,0.027997255325317383
72,Other,0.26810127,0.43028256,2,0.07700061798095703,12.98690875763243,0.006999969482421875,0.031000614166259766,0.0009999275207519531,0.02700018882751465
73,Other,0.22144976,0.48649612,2,0.08199906349182129,12.195261231242494,0.0070002079010009766,0.03099989891052246,0.0,0.031000137329101562
74,Other,0.13149016,0.63058805,2,0.09100103378295898,10.988886152491839,0.00800013542175293,0.031999826431274414,0.0,0.031000852584838867
75,Other,0.1398619,0.60744697,2,0.08999991416931152,11.11112170750251,0.0070002079010009766,0.03099966049194336,0.0019998550415039062,0.028000831604003906
76,Other,0.1347179,0.6218658,2,0.07999944686889648,12.500086427332494,0.00800013542175293,0.031000375747680664,0.0,0.0299990177154541
77,Other,0.140579,0.60701156,2,0.07699942588806152,12.987109818893419,0.00800013542175293,0.03199911117553711,0.0009999275207519531,0.026999711990356445
78,Other,0.08294743,0.71014386,2,0.07800030708312988,12.820462346824307,0.007999420166015625,0.031000137329101562,0.0,0.03000020980834961
79,Other,0.08144964,0.7116262,2,0.09399986267089844,10.638313414361951,0.0069997310638427734,0.029999732971191406,0.0010004043579101562,0.03099989891052246
80,Other,0.095096394,0.6888398,2,0.09100008010864258,10.989001315231004,0.0070002079010009766,0.03099989891052246,0.0,0.029000043869018555
81,Other,0.09252584,0.6908394,2,0.07800173759460449,12.82022722618389,0.0070002079010009766,0.03099989891052246,0.0009999275207519531,0.027001142501831055
82,Other,0.084720485,0.7017896,2,0.07699918746948242,12.987150031892693,0.006999969482421875,0.03099989891052246,0.0009999275207519531,0.02700018882751465
83,Other,0.08381613,0.6997798,2,0.07699871063232422,12.987230458638328,0.0070002079010009766,0.03099966049194336,0.0010004043579101562,0.02899956703186035
84,Other,0.07744538,0.708356,2,0.07600021362304688,13.157857752346533,0.0069997310638427734,0.03099989891052246,0.0,0.027999401092529297
85,Other,0.075663276,0.709484,2,0.07900023460388184,12.658190257461122,0.0069997310638427734,0.03200101852416992,0.0,0.02899956703186035
86,Other,0.07600589,0.70897555,2,0.07700061798095703,12.98690875763243,0.006999015808105469,0.029999971389770508,0.0,0.03200054168701172
87,Other,0.07463851,0.7074613,2,0.09299921989440918,10.752778368844327,0.006999969482421875,0.03299903869628906,0.0,0.029999971389770508
88,Other,0.075799145,0.70682186,2,0.09100079536437988,10.98891494295034,0.007999897003173828,0.031000137329101562,0.0,0.02900075912475586
89,Other,0.07516263,0.70539397,2,0.08299922943115234,12.0483046270869,0.00800013542175293,0.031999826431274414,0.0009999275207519531,0.031000375747680664
90,Other,0.075780846,0.70364934,2,0.09299993515014648,10.752695670007947,0.00699925422668457,0.031000375747680664,0.0009999275207519531,0.03399991989135742
91,Other,0.07539685,0.7035511,2,0.08700060844421387,11.494172487784558,0.007999658584594727,0.029999732971191406,0.0009999275207519531,0.029000282287597656
92,Other,0.07695641,0.703278,2,0.07500004768371582,13.333324856233688,0.008000373840332031,0.03199958801269531,0.0,0.02700042724609375
93,Other,0.075778894,0.703278,2,0.07699990272521973,12.987029393641956,0.00599980354309082,0.03000020980834961,0.002000093460083008,0.026999950408935547
