Frame,Action,clapping_prob,other_prob,num_people,inference_time,frame_rate,detection_time,pose_time,track_time,action_time
31,Other,0.14422248,0.443715,1,0.07300019264221191,13.698593987295263,0.007999897003173828,0.02700209617614746,0.0,0.01599884033203125
32,Other,0.15440771,0.43274286,1,0.06500077247619629,15.384432552185539,0.007999897003173828,0.030000686645507812,0.0,0.017000675201416016
33,Other,0.1635107,0.4187464,1,0.07499933242797852,13.33345201386019,0.00800013542175293,0.026999711990356445,0.001999378204345703,0.01800060272216797
34,Other,0.1669709,0.41783893,1,0.07699966430664062,12.987069606143175,0.008000373840332031,0.02700018882751465,0.0019996166229248047,0.01699972152709961
35,Other,0.17025045,0.42877066,1,0.06500029563903809,15.38454541119682,0.008000850677490234,0.027001142501831055,0.0009999275207519531,0.019998788833618164
36,Other,0.1737054,0.43846568,1,0.07800054550170898,12.820423159452007,0.007999897003173828,0.029999732971191406,0.0009999275207519531,0.017000675201416016
37,Other,0.18649556,0.42503223,1,0.0839991569519043,11.904881385566448,0.010001182556152344,0.03299856185913086,0.0,0.017998695373535156
38,Other,0.18967555,0.42805144,1,0.07300186157226562,13.698280817264983,0.009001016616821289,0.0299990177154541,0.0,0.018002748489379883
39,Other,0.19240133,0.4265398,1,0.07599902153015137,13.15806414169775,0.009000301361083984,0.0280001163482666,0.0009999275207519531,0.017000913619995117
40,Other,0.19126132,0.43174577,1,0.06799912452697754,14.706071687779838,0.00699925422668457,0.024000883102416992,0.0010001659393310547,0.013998270034790039
41,Other,0.19319648,0.42946458,1,0.0690000057220459,14.492752421330513,0.008999824523925781,0.029999971389770508,0.0,0.01600027084350586
42,Other,0.19251148,0.4348414,1,0.07300043106079102,13.698549247842815,0.007999897003173828,0.025000333786010742,0.0,0.017999887466430664
43,Other,0.19668736,0.43422586,1,0.059999704360961914,16.666748789026332,0.007999897003173828,0.025000333786010742,0.0009996891021728516,0.01699995994567871
44,Other,0.19669348,0.43571204,1,0.059999942779541016,16.666682561253765,0.008001089096069336,0.02499699592590332,0.0,0.01600027084350586
45,Other,0.19827971,0.43643165,1,0.05800223350524902,17.240715392615062,0.00800013542175293,0.02399921417236328,0.0,0.014002323150634766
