class_name,accuracy,default_confidence_P0,default_confidence_P1,frame_confidence_P0,frame_confidence_P1
tying knot (not on a tie) 369,0.22,0.03485555539484376,0.004357914931023562,0.10611484918465372,0.1069703414619138
parkour 207,0.20833333333333334,0.2788416201096993,0.05081150451284131,0.45477806097010354,1.1055362236106672
beatboxing 16,0.20408163265306123,0.23399609647190045,0.0794015453633087,0.37765242403954247,2.69387499945716
driving tractor 104,0.20408163265306123,0.21970091509620793,0.0621226492688589,0.3835415912726048,2.4721333102395615
punching person (boxing) 259,0.20408163265306123,0.3904079878555495,0.2443254928920454,0.698559024183516,0.938916752858357
abseiling 0,0.2,0.239345459012632,0.044011359847916494,0.38709980168092134,0.8724753271655933
canoeing or kayaking 42,0.2,0.19038743609675657,0.03830478057066599,0.32519522827809977,1.327711214537826
playing paintball 240,0.2,0.21258634763647005,0.06370016182351997,0.3736620952782204,0.6411730065185032
rock climbing 278,0.2,0.23454010121380836,0.05477319188758181,0.3598547999589938,2.6897165190610135
strumming guitar 335,0.2,0.15705509242879018,0.010682832998258094,0.20951032888221047,11.193264876722864
waiting in line 377,0.2,0.28917782708627215,0.20479366897653659,0.5901712284821771,0.5358868407134899
dancing gangnam style 86,0.1875,0.38996019875561744,0.21220126838043882,0.6495617987472732,4.515848096436702
feeding fish 124,0.1836734693877551,0.0985250003177473,0.025648182197132524,0.22026129899106672,0.2620200861198473
motorcycling 199,0.1836734693877551,0.18356509675064142,0.058408674403112745,0.3656900792587559,0.4843954687955739
playing cricket 227,0.1836734693877551,0.38269720883416314,0.18702461931891093,0.7168074343004734,1.0476173059276437
snowmobiling 324,0.1836734693877551,0.1222063737986039,0.015564622263383975,0.2792281309626962,0.290775801578056
water skiing 383,0.1836734693877551,0.19142160088387022,0.013259077704232115,0.31177342588269824,2.8041911896193246
building shed 39,0.18,0.18227321470755112,0.0315923925002416,0.337529631719527,4.387658492858221
bungee jumping 40,0.18,0.11695940763862042,0.03196894486877653,0.28018139068744724,0.2467334899063559
paragliding 205,0.18,0.11754781196647217,0.03171839202267153,0.2904881880819842,0.35685437683534
playing organ 239,0.18,0.24750129977729585,0.04871120718496817,0.3470107896080965,16.562021729690382
playing recorder 243,0.18,0.26397659702654236,0.07694448123552183,0.38459466279740506,6.12575082577184
playing violin 250,0.18,0.3222901469477901,0.1387910947269864,0.5280662595342206,3.81880747600257
pushing car 261,0.18,0.26346341282592883,0.04949875597997948,0.406789955992433,2.8612922231037077
